time_s,x1_km,y1_km,z1_km,x2_km,y2_km,z2_km,distance_km
6090.090090,6723.288763,1948.674858,0.000000,6723.327087,9.604753,1948.545627,2748.967613
6097.297297,6707.945797,2000.851231,0.000000,6707.985171,9.582836,2000.722302,2822.771608
6104.504505,6692.197914,2052.906824,0.000000,6692.238337,9.560340,2052.778205,2896.405222
6111.711712,6676.046065,2104.838496,0.000000,6676.087537,9.537268,2104.710195,2969.864011
6118.918919,6659.491224,2156.643111,0.000000,6659.533743,9.513620,2156.515137,3043.143538
6126.126126,6642.534392,2208.317544,0.000000,6642.577957,9.489397,2208.189905,3116.239381
6133.333333,6625.176591,2259.858675,0.000000,6625.221200,9.464602,2259.731378,3189.147126
6140.540541,6607.418869,2311.263393,0.000000,6607.464521,9.439235,2311.136447,3261.862372
6147.747748,6589.262298,2362.528594,0.000000,6589.308992,9.413299,2362.402006,3334.380727
6154.954955,6570.707975,2413.651183,0.000000,6570.755708,9.386794,2413.524963,3406.697814
6162.162162,6551.757018,2464.628074,0.000000,6551.805790,9.359723,2464.502230,3478.809268
6169.369369,6532.410573,2515.456192,0.000000,6532.460382,9.332086,2515.330730,3550.710734
6176.576577,6512.669806,2566.132466,0.000000,6512.720650,9.303887,2566.007396,3622.397872
6183.783784,6492.535910,2616.653840,0.000000,6492.587787,9.275125,2616.529169,3693.866356
6190.990991,6472.010099,2667.017263,0.000000,6472.063008,9.245804,2666.892999,3765.111871
6198.198198,6451.093612,2717.219694,0.000000,6451.147551,9.215925,2717.095846,3836.130114
6205.405405,6429.787713,2767.258104,0.000000,6429.842679,9.185490,2767.134679,3906.916799
6212.612613,6408.093688,2817.129470,0.000000,6408.149679,9.154500,2817.006477,3977.467653
6219.819820,6386.012845,2866.830783,0.000000,6386.069859,9.122957,2866.708229,4047.778415
6227.027027,6363.546517,2916.359044,0.000000,6363.604553,9.090864,2916.236937,4117.844843
6234.234234,6340.696061,2965.711262,0.000000,6340.755116,9.058222,2965.589611,4187.662706
6241.441441,6317.462856,3014.884458,0.000000,6317.522928,9.025033,3014.763270,4257.227791
6248.648649,6293.848304,3063.875665,0.000000,6293.909390,8.991299,3063.754948,4326.535898
6255.855856,6269.853831,3112.681924,0.000000,6269.915929,8.957023,3112.561686,4395.582842
6263.063063,6245.480885,3161.300289,0.000000,6245.543993,8.922206,3161.180538,4464.364454
6270.270270,6220.730938,3209.727825,0.000000,6220.795052,8.886850,3209.608569,4532.876583
6277.477477,6195.605482,3257.961609,0.000000,6195.670602,8.850958,3257.842856,4601.115093
6284.684685,6170.106036,3305.998730,0.000000,6170.172157,8.814532,3305.880487,4669.075865
6291.891892,6144.234137,3353.836288,0.000000,6144.301257,8.777573,3353.718564,4736.754797
6299.099099,6117.991348,3401.471395,0.000000,6118.059464,8.740085,3401.354198,4804.147804
6306.306306,6091.379253,3448.901177,0.000000,6091.448362,8.702069,3448.784513,4871.250817
6313.513514,6064.399457,3496.122769,0.000000,6064.469557,8.663528,3496.006647,4938.059784
6320.720721,6037.053591,3543.133320,0.000000,6037.124679,8.624464,3543.017748,5004.570673
6327.927928,6009.343304,3589.929993,0.000000,6009.415376,8.584879,3589.814978,5070.779468
6335.135135,5981.270269,3636.509964,0.000000,5981.343323,8.544776,3636.395514,5136.682173
6342.342342,5952.836181,3682.870420,0.000000,5952.910213,8.504157,3682.756543,5202.274810
6349.549550,5924.042755,3729.008564,0.000000,5924.117762,8.463025,3728.895267,5267.553420
6356.756757,5894.891729,3774.921611,0.000000,5894.967708,8.421382,3774.808902,5332.514062
6363.963964,5865.384864,3820.606788,0.000000,5865.461812,8.379231,3820.494674,5397.152815
6371.171171,5835.523941,3866.061338,0.000000,5835.601853,8.336574,3865.949827,5461.465776
6378.378378,5805.310762,3911.282515,0.000000,5805.389636,8.293414,3911.171615,5525.449062
6385.585586,5774.747151,3956.267591,0.000000,5774.826983,8.249753,3956.157310,5589.098811
6392.792793,5743.834952,4001.013851,0.000000,5743.915739,8.205594,4000.904195,5652.411181
6400.000000,5712.576032,4045.518593,0.000000,5712.657770,8.160940,4045.409571,5715.382352
6407.207207,5680.972277,4089.779132,0.000000,5681.054963,8.115793,4089.670750,5778.008520
6414.414414,5649.025595,4133.792795,0.000000,5649.109224,8.070156,4133.685061,5840.285908
6421.621622,5616.737914,4177.556925,0.000000,5616.822483,8.024032,4177.449847,5902.210753
6428.828829,5584.111184,4221.068881,0.000000,5584.196688,7.977424,4220.962465,5963.779319
6436.036036,5551.147373,4264.326034,0.000000,5551.233810,7.930334,4264.220289,6024.987887
6443.243243,5517.848473,4307.325775,0.000000,5517.935838,7.882765,4307.220707,6085.832763
6450.450450,5484.216492,4350.065507,0.000000,5484.304781,7.834721,4349.961124,6146.310275
6457.657658,5450.253461,4392.542651,0.000000,5450.342670,7.786204,4392.438961,6206.416771
6464.864865,5415.961429,4434.754644,0.000000,5416.051554,7.737217,4434.651653,6266.148625
6472.072072,5381.342467,4476.698936,0.000000,5381.433503,7.687762,4476.596651,6325.502230
6479.279279,5346.398663,4518.372996,0.000000,5346.490606,7.637844,4518.271425,6384.474003
6486.486486,5311.132129,4559.774307,0.000000,5311.224975,7.587464,4559.673458,6443.060383
6493.693694,5275.544992,4600.900371,0.000000,5275.638736,7.536627,4600.800249,6501.257834
6500.900901,5239.639401,4641.748704,0.000000,5239.734040,7.485334,4641.649318,6559.062843
6508.108108,5203.417523,4682.316841,0.000000,5203.513051,7.433590,4682.218197,6616.471920
6515.315315,5166.881544,4722.602333,0.000000,5166.977958,7.381397,4722.504439,6673.481600
6522.522523,5130.033670,4762.602749,0.000000,5130.130964,7.328759,4762.505611,6730.088442
6529.729730,5092.876125,4802.315674,0.000000,5092.974294,7.275678,4802.219300,6786.289029
6536.936937,5055.411151,4841.738711,0.000000,5055.510191,7.222157,4841.643107,6842.079968
6544.144144,5017.641010,4880.869480,0.000000,5017.740916,7.168201,4880.774653,6897.457892
6551.351351,4979.567982,4919.705617,0.000000,4979.668750,7.113813,4919.611574,6952.419456
6558.558559,4941.194367,4958.244779,0.000000,4941.295992,7.058994,4958.151527,7006.961342
6565.765766,4902.522480,4996.484639,0.000000,4902.624956,7.003750,4996.392184,7061.080258
6572.972973,4863.554655,5034.422889,0.000000,4863.657977,6.948083,5034.331239,7114.772938
6580.180180,4824.293244,5072.057239,0.000000,4824.397408,6.891996,5071.966401,7168.036141
6587.387387,4784.740617,5109.385418,0.000000,4784.845617,6.835494,5109.295398,7220.866652
6594.594595,4744.899161,5146.405172,0.000000,4745.004992,6.778579,5146.315977,7273.261281
6601.801802,4704.771281,5183.114266,0.000000,4704.877938,6.721254,5183.025902,7325.216866
6609.009009,4664.359401,5219.510484,0.000000,4664.466879,6.663524,5219.422958,7376.730268
6616.216216,4623.665959,5255.591628,0.000000,4623.774253,6.605392,5255.504946,7427.798379
6623.423423,4582.693413,5291.355521,0.000000,4582.802516,6.546861,5291.269690,7478.418116
6630.630631,4541.444234,5326.800003,0.000000,4541.554142,6.487934,5326.715030,7528.586423
6637.837838,4499.920914,5361.922935,0.000000,4500.031620,6.428617,5361.838826,7578.300272
6645.045045,4458.125957,5396.722198,0.000000,4458.237457,6.368911,5396.638959,7627.556662
6652.252252,4416.061887,5431.195690,0.000000,4416.174174,6.308820,5431.113329,7676.352620
6659.459459,4373.731242,5465.341331,0.000000,4373.844311,6.248349,5465.259852,7724.685201
6666.666667,4331.136579,5499.157058,0.000000,4331.250425,6.187501,5499.076469,7772.551485
6673.873874,4288.280469,5532.640831,0.000000,4288.395086,6.126279,5532.561137,7819.948583
6681.081081,4245.165499,5565.790627,0.000000,4245.280881,6.064687,5565.711835,7866.873634
6688.288288,4201.794271,5598.604446,0.000000,4201.910413,6.002729,5598.526562,7913.323805
6695.495495,4158.169404,5631.080307,0.000000,4158.286298,5.940409,5631.003337,7959.296292
6702.702703,4114.293529,5663.216249,0.000000,4114.411170,5.877730,5663.140201,8004.788321
6709.909910,4070.169297,5695.010334,0.000000,4070.287678,5.814697,5694.935212,8049.797146
6717.117117,4025.799368,5726.460641,0.000000,4025.918485,5.751312,5726.386452,8094.320048
6724.324324,3981.186424,5757.565273,0.000000,3981.306269,5.687580,5757.492022,8138.354341
6731.531532,3936.333156,5788.322350,0.000000,3936.453725,5.623505,5788.250043,8181.897365
6738.738739,3891.242273,5818.730016,0.000000,3891.363559,5.559091,5818.658659,8224.946492
6745.945946,3845.916497,5848.786435,0.000000,3846.038493,5.494341,5848.716034,8267.499123
6753.153153,3800.358562,5878.489793,0.000000,3800.481262,5.429259,5878.420355,8309.552690
6760.360360,3754.571220,5907.838297,0.000000,3754.694616,5.363849,5907.769827,8351.104655
6767.567568,3708.557233,5936.830176,0.000000,3708.681320,5.298116,5936.762680,8392.152508
6774.774775,3662.319379,5965.463680,0.000000,3662.444150,5.232063,5965.397163,8432.693772
6781.981982,3615.860450,5993.737079,0.000000,3615.985899,5.165694,5993.671547,8472.725999
6789.189189,3569.183249,6021.648667,0.000000,3569.309371,5.099013,6021.584124,8512.246773
6796.396396,3522.290596,6049.196758,0.000000,3522.417382,5.032025,6049.133211,8551.253706
6803.603604,3475.185320,6076.379690,0.000000,3475.312765,4.964733,6076.317145,8589.744446
6810.810811,3427.870265,6103.195821,0.000000,3427.998361,4.897141,6103.134283,8627.716668
6818.018018,3380.348287,6129.643534,0.000000,3380.477027,4.829253,6129.583008,8665.168079
6825.225225,3332.622254,6155.721230,0.000000,3332.751631,4.761074,6155.661723,8702.096421
6832.432432,3284.695047,6181.427337,0.000000,3284.825054,4.692607,6181.368853,8738.499462
6839.639640,3236.569558,6206.760303,0.000000,3236.700190,4.623857,6206.702847,8774.375005
6846.846847,3188.248694,6231.718597,0.000000,3188.379944,4.554828,6231.662174,8809.720884
6854.054054,3139.735372,6256.300712,0.000000,3139.867233,4.485525,6256.245328,8844.534966
6861.261261,3091.032520,6280.505166,0.000000,3091.164984,4.415950,6280.450826,8878.815148
6868.468468,3042.143078,6304.330496,0.000000,3042.276137,4.346109,6304.277205,8912.559362
6875.675676,2993.069996,6327.775265,0.000000,2993.203644,4.276005,6327.723028,8945.765570
6882.882883,2943.816238,6350.838057,0.000000,2943.950465,4.205644,6350.786880,8978.431767
6890.090090,2894.384775,6373.517480,0.000000,2894.519576,4.135028,6373.467367,9010.555983
6897.297297,2844.778591,6395.812165,0.000000,2844.913960,4.064163,6395.763120,9042.136276
6904.504505,2795.000682,6417.720766,0.000000,2795.136612,3.993052,6417.672794,9073.170741
6911.711712,2745.054053,6439.241959,0.000000,2745.190535,3.921701,6439.195066,9103.657504
6918.918919,2694.941718,6460.374446,0.000000,2695.078746,3.850112,6460.328637,9133.594724
6926.126126,2644.666703,6481.116951,0.000000,2644.804268,3.778292,6481.072230,9162.980595
6933.333333,2594.232042,6501.468223,0.000000,2594.370135,3.706243,6501.424594,9191.813342
6940.540541,2543.640779,6521.427031,0.000000,2543.779394,3.633971,6521.384500,9220.091225
6947.747748,2492.895968,6540.992172,0.000000,2493.035098,3.561479,6540.950742,9247.812536
6954.954955,2442.000673,6560.162464,0.000000,2442.140310,3.488772,6560.122140,9274.975602
6962.162162,2390.957965,6578.936749,0.000000,2391.098103,3.415854,6578.897536,9301.578783
6969.369369,2339.770927,6597.313895,0.000000,2339.911556,3.342731,6597.275797,9327.620472
6976.576577,2288.442648,6615.292791,0.000000,2288.583761,3.269405,6615.255813,9353.099098
6983.783784,2236.976227,6632.872353,0.000000,2237.117815,3.195883,6632.836498,9378.013123
6990.990991,2185.374769,6650.051519,0.000000,2185.516825,3.122167,6650.016792,9402.361042
6998.198198,2133.641390,6666.829252,0.000000,2133.783906,3.048263,6666.795658,9426.141386
7005.405405,2081.779213,6683.204539,0.000000,2081.922181,2.974175,6683.172081,9449.352719
7012.612613,2029.791368,6699.176392,0.000000,2029.934781,2.899907,6699.145073,9471.993639
7019.819820,1977.680993,6714.743845,0.000000,1977.824844,2.825464,6714.713671,9494.062779
7027.027027,1925.451236,6729.905960,0.000000,1925.595515,2.750851,6729.876934,9515.558808
7034.234234,1873.105248,6744.661820,0.000000,1873.249947,2.676071,6744.633946,9536.480427
7041.441441,1820.646189,6759.010536,0.000000,1820.791299,2.601130,6758.983818,9556.826373
7048.648649,1768.077225,6772.951240,0.000000,1768.222739,2.526032,6772.925682,9576.595418
7055.855856,1715.401531,6786.483091,0.000000,1715.547440,2.450782,6786.458696,9595.786368
7063.063063,1662.622284,6799.605272,0.000000,1662.768582,2.375384,6799.582045,9614.398065
7070.270270,1609.742673,6812.316991,0.000000,1609.889350,2.299842,6812.294934,9632.429385
7077.477477,1556.765889,6824.617480,0.000000,1556.912937,2.224161,6824.596598,9649.879240
7084.684685,1503.695130,6836.505997,0.000000,1503.842540,2.148346,6836.486292,9666.746575
7091.891892,1450.533599,6847.981824,0.000000,1450.681363,2.072402,6847.963300,9683.030372
7099.099099,1397.284506,6859.044267,0.000000,1397.432615,1.996332,6859.026928,9698.729649
7106.306306,1343.951065,6869.692660,0.000000,1344.099511,1.920142,6869.676509,9713.843457
7113.513514,1290.536494,6879.926359,0.000000,1290.685270,1.843836,6879.911399,9728.370884
7120.720721,1237.044020,6889.744745,0.000000,1237.193116,1.767419,6889.730980,9742.311053
7127.927928,1183.476870,6899.147228,0.000000,1183.626278,1.690895,6899.134660,9755.663122
7135.135135,1129.838280,6908.133237,0.000000,1129.987990,1.614269,6908.121870,9768.426284
7142.342342,1076.131486,6916.702232,0.000000,1076.281490,1.537545,6916.692069,9780.599770
7149.549550,1022.359730,6924.853695,0.000000,1022.510020,1.460729,6924.844738,9792.182843
7156.756757,968.526259,6932.587133,0.000000,968.676825,1.383824,6932.579386,9803.174806
7163.963964,914.634321,6939.902079,0.000000,914.785156,1.306836,6939.895545,9813.574993
7171.171171,860.687171,6946.798093,0.000000,860.838265,1.229769,6946.792773,9823.382778
7178.378378,806.688065,6953.274756,0.000000,806.839410,1.152628,6953.270655,9832.597567
7185.585586,752.640262,6959.331679,0.000000,752.791849,1.075417,6959.328798,9841.218804
7192.792793,698.547026,6964.968495,0.000000,698.698845,0.998141,6964.966838,9849.245969
7200.000000,644.411621,6970.184864,0.000000,644.563664,0.920805,6970.184433,9856.678577
